vibration,temperature,gas,status,label,severity
9.9,25.001,0.051,normal operation,0,0
6.2,24.793,0.0494,normal operation,0,0
0.9,25.074,0.0455,normal operation,0,0
0.0,24.969,0.0477,normal operation,0,0
8.2,24.999,0.0506,normal operation,0,0
0.0,24.859,0.0293,normal operation,0,0
13.0,24.92,0.032,normal operation,0,0
0.0,24.499,0.0322,normal operation,0,0
0.0,24.908,0.0078,normal operation,0,0
0.0,24.864,0.0198,normal operation,0,0
0.0,24.707,0.035,normal operation,0,0
19.9,24.708,0.0383,normal operation,0,0
0.0,24.922,0.0077,normal operation,0,0
0.0,24.955,0.0545,normal operation,0,0
11.4,25.105,0.0565,normal operation,0,0
0.0,25.034,0.0435,normal operation,0,0
3.4,24.973,0.0315,normal operation,0,0
0.0,24.917,0.0207,normal operation,0,0
11.0,24.759,0.037,normal operation,0,0
3.6,24.698,0.0236,normal operation,0,0
3.8,24.865,0.0573,normal operation,0,0
1.1,24.617,0.029,normal operation,0,0
0.0,24.865,0.0383,normal operation,0,0
4.5,24.945,0.0519,normal operation,0,0
27.1,24.971,0.035,normal operation,0,0
15.1,24.849,0.0199,normal operation,0,0
0.0,24.657,0.0179,normal operation,0,0
1.9,24.881,0.051,normal operation,0,0
4.8,25.188,0.0436,normal operation,0,0
0.5,24.924,0.0772,normal operation,0,0
8.6,24.826,0.0187,normal operation,0,0
0.0,25.068,0.011,normal operation,0,0
0.0,24.626,0.0402,normal operation,0,0
2.7,24.702,0.0499,normal operation,0,0
4.6,24.762,0.005,normal operation,0,0
20.7,24.935,0.0598,normal operation,0,0
1.7,24.696,0.0564,normal operation,0,0
1.9,24.776,0.0149,normal operation,0,0
6.9,24.664,0.0218,normal operation,0,0
8.0,24.754,0.0361,normal operation,0,0
0.8,24.937,0.0296,normal operation,0,0
10.4,24.92,0.0114,normal operation,0,0
15.3,24.829,0.0447,normal operation,0,0
3.5,24.872,0.0364,normal operation,0,0
0.0,24.938,0.0344,normal operation,0,0
2.8,24.924,0.0245,normal operation,0,0
0.0,24.703,0.0362,normal operation,0,0
0.0,24.477,0.0126,normal operation,0,0
12.5,24.708,0.0331,normal operation,0,0
0.0,24.675,0.0189,normal operation,0,0
0.0,24.999,0.0544,normal operation,0,0
0.0,24.814,0.0292,normal operation,0,0
12.1,24.962,0.0543,normal operation,0,0
13.7,24.818,0.0172,normal operation,0,0
13.2,24.87,0.0298,normal operation,0,0
1.0,25.091,0.0664,normal operation,0,0
5.6,24.716,0.0228,normal operation,0,0
1.7,24.85,0.0614,normal operation,0,0
0.0,24.887,0.0276,normal operation,0,0
0.0,24.904,0.005,normal operation,0,0
9.7,25.083,0.0331,normal operation,0,0
4.5,24.928,0.0224,normal operation,0,0
18.8,24.569,0.0749,normal operation,0,0
2.8,24.849,0.0348,normal operation,0,0
13.0,24.781,0.013,normal operation,0,0
0.5,24.722,0.0205,normal operation,0,0
0.0,24.771,0.0227,normal operation,0,0
10.2,24.789,0.0417,normal operation,0,0
2.4,24.763,0.0352,normal operation,0,0
15.0,24.696,0.0292,normal operation,0,0
5.5,24.989,0.0364,normal operation,0,0
0.0,24.652,0.0604,normal operation,0,0
0.0,24.815,0.0099,normal operation,0,0
13.8,25.023,0.0297,normal operation,0,0
3.3,24.883,0.0374,normal operation,0,0
3.1,25.022,0.05,normal operation,0,0
9.8,24.903,0.0625,normal operation,0,0
12.6,24.66,0.0438,normal operation,0,0
3.6,24.811,0.0088,normal operation,0,0
14.4,24.734,0.0148,normal operation,0,0
0.0,24.862,0.0328,normal operation,0,0
0.0,24.857,0.005,normal operation,0,0
0.0,25.043,0.0194,normal operation,0,0
11.0,25.117,0.0135,normal operation,0,0
3.0,24.921,0.0651,normal operation,0,0
1.4,24.925,0.0283,normal operation,0,0
10.6,24.775,0.0234,normal operation,0,0
16.1,24.643,0.0445,normal operation,0,0
8.2,24.641,0.0448,normal operation,0,0
0.0,25.01,0.0316,normal operation,0,0
5.7,25.007,0.0363,normal operation,0,0
7.1,24.962,0.02,normal operation,0,0
1.1,24.95,0.0326,normal operation,0,0
7.5,24.969,0.0397,normal operation,0,0
6.5,25.058,0.0255,normal operation,0,0
4.3,24.8,0.057,normal operation,0,0
4.2,24.851,0.0504,normal operation,0,0
7.0,24.388,0.037,normal operation,0,0
0.0,24.563,0.0314,normal operation,0,0
10.0,24.891,0.0163,normal operation,0,0
0.0,24.881,0.0545,normal operation,0,0
12.7,24.891,0.0358,normal operation,0,0
0.6,25.041,0.0344,normal operation,0,0
13.5,24.602,0.0201,normal operation,0,0
0.0,25.063,0.0273,normal operation,0,0
0.0,24.722,0.053,normal operation,0,0
0.5,24.816,0.0198,normal operation,0,0
5.8,25.003,0.0197,normal operation,0,0
2.3,24.906,0.0284,normal operation,0,0
1.4,24.772,0.0531,normal operation,0,0
0.0,24.898,0.0369,normal operation,0,0
8.3,24.806,0.0197,normal operation,0,0
10.7,24.841,0.0352,normal operation,0,0
13.1,24.848,0.0286,normal operation,0,0
0.0,25.109,0.0339,normal operation,0,0
23.4,24.868,0.0494,normal operation,0,0
11.7,24.87,0.0213,normal operation,0,0
12.3,24.791,0.0175,normal operation,0,0
5.0,24.565,0.0335,normal operation,0,0
1.5,25.101,0.0453,normal operation,0,0
2.3,25.228,0.005,normal operation,0,0
3.0,24.793,0.0082,normal operation,0,0
2.5,24.709,0.055,normal operation,0,0
0.0,24.741,0.0408,normal operation,0,0
7.5,25.044,0.0466,normal operation,0,0
9.3,24.804,0.041,normal operation,0,0
16.9,24.805,0.0312,normal operation,0,0
7.0,24.922,0.0157,normal operation,0,0
5.9,24.981,0.0617,normal operation,0,0
3.3,24.824,0.0428,normal operation,0,0
0.0,24.628,0.029,normal operation,0,0
11.2,24.756,0.0492,normal operation,0,0
3.3,25.067,0.0269,normal operation,0,0
0.0,24.699,0.031,normal operation,0,0
4.0,24.766,0.0409,normal operation,0,0
16.1,24.92,0.0506,normal operation,0,0
8.8,24.769,0.0314,normal operation,0,0
10.0,24.908,0.0279,normal operation,0,0
6.5,24.934,0.0478,normal operation,0,0
10.8,25.121,0.0194,normal operation,0,0
0.0,24.849,0.0431,normal operation,0,0
0.0,24.794,0.0276,normal operation,0,0
1.3,25.191,0.0207,normal operation,0,0
4.6,24.842,0.0322,normal operation,0,0
5.6,24.998,0.0436,normal operation,0,0
0.0,24.77,0.0554,normal operation,0,0
0.0,24.808,0.0252,normal operation,0,0
6.9,24.708,0.025,normal operation,0,0
17.4,24.592,0.005,normal operation,0,0
0.0,24.813,0.0592,normal operation,0,0
0.0,24.747,0.0517,normal operation,0,0
18.3,24.879,0.0443,normal operation,0,0
7.8,24.995,0.0296,normal operation,0,0
3.7,24.94,0.0252,normal operation,0,0
10.9,24.978,0.0321,normal operation,0,0
1.6,24.799,0.0234,normal operation,0,0
10.9,24.621,0.0601,normal operation,0,0
0.0,25.089,0.0421,normal operation,0,0
21.7,24.855,0.0318,normal operation,0,0
0.0,24.732,0.0237,normal operation,0,0
8.3,24.776,0.0251,normal operation,0,0
4.9,24.884,0.0596,normal operation,0,0
4.5,24.966,0.0413,normal operation,0,0
0.0,24.752,0.0245,normal operation,0,0
0.0,25.055,0.0396,normal operation,0,0
0.0,24.927,0.0465,normal operation,0,0
0.0,25.086,0.0384,normal operation,0,0
9.7,24.912,0.0225,normal operation,0,0
5.7,24.829,0.0464,normal operation,0,0
9.7,24.738,0.0563,normal operation,0,0
25.8,25.047,0.0379,normal operation,0,0
14.0,25.007,0.0355,normal operation,0,0
0.0,24.829,0.0189,normal operation,0,0
5.7,24.997,0.0265,normal operation,0,0
9.7,24.654,0.0633,normal operation,0,0
0.0,24.832,0.0505,normal operation,0,0
15.1,24.763,0.06,normal operation,0,0
5.2,24.951,0.0661,normal operation,0,0
12.7,24.583,0.0494,normal operation,0,0
8.6,24.733,0.0505,normal operation,0,0
10.6,25.03,0.0114,normal operation,0,0
0.0,24.885,0.0415,normal operation,0,0
8.9,24.797,0.0347,normal operation,0,0
0.0,25.184,0.0389,normal operation,0,0
0.0,24.858,0.0433,normal operation,0,0
0.0,24.891,0.0407,normal operation,0,0
3.0,24.892,0.0227,normal operation,0,0
2.7,24.858,0.0343,normal operation,0,0
9.2,24.758,0.0267,normal operation,0,0
5.7,24.863,0.0247,normal operation,0,0
0.0,24.803,0.0153,normal operation,0,0
12.4,24.853,0.044,normal operation,0,0
6.3,25.004,0.0356,normal operation,0,0
0.0,24.829,0.0381,normal operation,0,0
2.6,24.966,0.0395,normal operation,0,0
0.0,24.931,0.0395,normal operation,0,0
0.0,24.927,0.0633,normal operation,0,0
8.3,24.506,0.0381,normal operation,0,0
0.0,24.895,0.0516,normal operation,0,0
1.6,24.9,0.0326,normal operation,0,0
0.0,24.557,0.0502,normal operation,0,0
9.1,24.73,0.0361,normal operation,0,0
5.9,24.908,0.0571,normal operation,0,0
0.0,24.891,0.0229,normal operation,0,0
5.3,24.847,0.0333,normal operation,0,0
19.9,24.723,0.0538,normal operation,0,0
0.0,25.041,0.037,normal operation,0,0
6.9,24.92,0.0076,normal operation,0,0
2.2,24.862,0.0661,normal operation,0,0
9.6,24.843,0.0327,normal operation,0,0
16.9,24.7,0.0417,normal operation,0,0
6.4,24.907,0.0411,normal operation,0,0
0.0,24.849,0.005,normal operation,0,0
3.9,24.824,0.0278,normal operation,0,0
13.0,25.062,0.0422,normal operation,0,0
17.7,24.866,0.0484,normal operation,0,0
5.6,24.887,0.0543,normal operation,0,0
0.0,24.859,0.0314,normal operation,0,0
2.6,24.8,0.0511,normal operation,0,0
23.4,24.702,0.0614,normal operation,0,0
13.7,24.942,0.0379,normal operation,0,0
4.5,24.937,0.0252,normal operation,0,0
0.0,24.843,0.0269,normal operation,0,0
9.9,24.675,0.044,normal operation,0,0
5.8,24.94,0.0232,normal operation,0,0
13.4,24.68,0.0222,normal operation,0,0
7.4,24.903,0.0342,normal operation,0,0
12.6,24.615,0.0344,normal operation,0,0
0.0,24.734,0.0218,normal operation,0,0
4.5,24.942,0.0281,normal operation,0,0
0.0,24.902,0.0521,normal operation,0,0
11.1,24.773,0.0416,normal operation,0,0
19.3,25.059,0.0174,normal operation,0,0
18.3,24.638,0.0352,normal operation,0,0
1.3,24.774,0.0467,normal operation,0,0
0.0,24.819,0.0077,normal operation,0,0
12.9,24.806,0.0595,normal operation,0,0
4.3,24.738,0.0591,normal operation,0,0
0.0,25.087,0.0355,normal operation,0,0
15.2,24.514,0.0741,normal operation,0,0
1.4,24.838,0.03,normal operation,0,0
0.0,24.627,0.0172,normal operation,0,0
0.0,24.89,0.0467,normal operation,0,0
0.0,24.829,0.0179,normal operation,0,0
0.0,24.895,0.0217,normal operation,0,0
4.6,25.139,0.0545,normal operation,0,0
6.7,25.171,0.005,normal operation,0,0
11.6,24.915,0.042,normal operation,0,0
0.0,25.023,0.0473,normal operation,0,0
0.0,24.599,0.0555,normal operation,0,0
2.3,24.841,0.0333,normal operation,0,0
2.2,24.941,0.0297,normal operation,0,0
0.0,24.887,0.0347,normal operation,0,0
0.0,24.936,0.046,normal operation,0,0
6.3,24.656,0.0184,normal operation,0,0
10.8,24.892,0.0348,normal operation,0,0
13.8,24.938,0.029,normal operation,0,0
0.0,24.514,0.0152,normal operation,0,0
11.9,24.987,0.055,normal operation,0,0
24.1,24.778,0.0332,normal operation,0,0
7.5,24.679,0.0298,normal operation,0,0
9.7,24.732,0.0432,normal operation,0,0
11.5,24.621,0.0399,normal operation,0,0
14.7,24.781,0.0442,normal operation,0,0
0.0,24.867,0.0479,normal operation,0,0
0.0,24.824,0.0372,normal operation,0,0
13.5,24.79,0.0427,normal operation,0,0
0.0,24.748,0.0267,normal operation,0,0
4.9,24.779,0.0329,normal operation,0,0
11.2,24.954,0.0285,normal operation,0,0
0.3,24.806,0.0418,normal operation,0,0
4.5,24.745,0.0414,normal operation,0,0
0.0,24.722,0.0259,normal operation,0,0
0.7,24.776,0.0175,normal operation,0,0
8.6,25.197,0.0603,normal operation,0,0
4.9,24.82,0.053,normal operation,0,0
4.1,24.594,0.053,normal operation,0,0
21.6,24.831,0.0372,normal operation,0,0
4.1,25.043,0.0379,normal operation,0,0
0.4,24.709,0.0526,normal operation,0,0
5.6,24.771,0.0331,normal operation,0,0
5.2,24.955,0.0436,normal operation,0,0
6.9,24.831,0.0154,normal operation,0,0
6.0,24.808,0.0569,normal operation,0,0
2.9,24.747,0.0685,normal operation,0,0
2.0,25.051,0.0451,normal operation,0,0
0.0,24.844,0.0485,normal operation,0,0
0.0,24.822,0.0255,normal operation,0,0
7.8,24.756,0.0575,normal operation,0,0
10.4,24.784,0.0393,normal operation,0,0
3.6,24.75,0.0132,normal operation,0,0
0.0,25.09,0.0435,normal operation,0,0
10.1,24.9,0.0659,normal operation,0,0
0.0,24.98,0.0316,normal operation,0,0
9.6,24.974,0.0326,normal operation,0,0
3.9,24.818,0.0166,normal operation,0,0
0.0,24.774,0.0364,normal operation,0,0
35.1,24.565,0.0348,normal operation,0,0
4.1,24.853,0.0522,normal operation,0,0
0.0,24.87,0.0311,normal operation,0,0
2.4,24.837,0.0489,normal operation,0,0
12.2,24.828,0.0613,normal operation,0,0
0.0,24.78,0.0699,normal operation,0,0
8.7,24.829,0.0413,normal operation,0,0
0.0,24.839,0.0377,normal operation,0,0
3.5,24.653,0.0304,normal operation,0,0
12.9,25.16,0.0323,normal operation,0,0
18.1,24.941,0.036,normal operation,0,0
14.4,24.743,0.0268,normal operation,0,0
0.0,24.97,0.0463,normal operation,0,0
8.3,24.682,0.0226,normal operation,0,0
15.2,24.94,0.0324,normal operation,0,0
22.2,24.709,0.0619,normal operation,0,0
6.3,24.799,0.0341,normal operation,0,0
11.3,24.693,0.075,normal operation,0,0
10.3,24.695,0.0383,normal operation,0,0
2.7,25.015,0.038,normal operation,0,0
0.0,24.879,0.0367,normal operation,0,0
2.6,25.02,0.0215,normal operation,0,0
4.5,24.614,0.0274,normal operation,0,0
0.0,24.772,0.0533,normal operation,0,0
2.3,24.806,0.0347,normal operation,0,0
5.9,24.907,0.02,normal operation,0,0
1.7,24.823,0.0669,normal operation,0,0
0.0,24.995,0.0593,normal operation,0,0
20.7,24.705,0.0121,normal operation,0,0
0.0,24.869,0.0563,normal operation,0,0
1.1,24.804,0.035,normal operation,0,0
0.0,24.837,0.0434,normal operation,0,0
11.5,24.666,0.0458,normal operation,0,0
0.0,24.666,0.0449,normal operation,0,0
0.0,24.851,0.0356,normal operation,0,0
0.8,24.681,0.0344,normal operation,0,0
11.7,24.763,0.0326,normal operation,0,0
0.0,25.05,0.0293,normal operation,0,0
4.3,25.12,0.0081,normal operation,0,0
8.9,24.958,0.0561,normal operation,0,0
0.0,24.905,0.0561,normal operation,0,0
8.9,24.699,0.0447,normal operation,0,0
10.7,24.789,0.018,normal operation,0,0
0.0,25.008,0.063,normal operation,0,0
12.1,25.004,0.0209,normal operation,0,0
0.0,24.855,0.0278,normal operation,0,0
0.0,24.799,0.0276,normal operation,0,0
0.0,25.0,0.0178,normal operation,0,0
0.6,24.761,0.0277,normal operation,0,0
3.2,24.729,0.0536,normal operation,0,0
17.4,24.647,0.0319,normal operation,0,0
0.0,24.985,0.0398,normal operation,0,0
0.0,24.794,0.0458,normal operation,0,0
8.4,24.683,0.0209,normal operation,0,0
4.7,24.581,0.0214,normal operation,0,0
6.4,24.855,0.0446,normal operation,0,0
6.5,24.725,0.0368,normal operation,0,0
0.0,24.894,0.0222,normal operation,0,0
5.0,24.692,0.0566,normal operation,0,0
11.9,24.755,0.0531,normal operation,0,0
9.4,25.026,0.0682,normal operation,0,0
17.1,24.684,0.0404,normal operation,0,0
9.9,24.7,0.0524,normal operation,0,0
0.0,24.934,0.0348,normal operation,0,0
2.6,24.866,0.0331,normal operation,0,0
3.8,24.84,0.005,normal operation,0,0
7.6,24.708,0.0582,normal operation,0,0
0.0,24.678,0.0462,normal operation,0,0
0.0,25.04,0.0649,normal operation,0,0
11.6,24.832,0.0293,normal operation,0,0
0.0,24.884,0.0309,normal operation,0,0
0.0,24.873,0.0368,normal operation,0,0
10.5,24.595,0.0472,normal operation,0,0
0.0,24.588,0.0496,normal operation,0,0
4.5,24.775,0.0382,normal operation,0,0
28.8,25.117,0.0186,normal operation,0,0
13.8,24.738,0.0276,normal operation,0,0
3.1,24.718,0.0193,normal operation,0,0
6.9,24.834,0.0285,normal operation,0,0
0.1,24.592,0.0261,normal operation,0,0
7.4,24.756,0.0468,normal operation,0,0
0.0,24.869,0.0358,normal operation,0,0
0.0,24.981,0.0269,normal operation,0,0
6.7,24.76,0.0277,normal operation,0,0
6.3,24.864,0.0281,normal operation,0,0
8.8,24.807,0.0407,normal operation,0,0
11.1,24.615,0.0601,normal operation,0,0
0.0,24.829,0.0532,normal operation,0,0
5.0,24.94,0.0377,normal operation,0,0
3.6,24.752,0.0287,normal operation,0,0
0.0,24.568,0.0663,normal operation,0,0
0.0,24.705,0.033,normal operation,0,0
13.3,24.684,0.0163,normal operation,0,0
0.0,24.516,0.0565,normal operation,0,0
19.7,24.784,0.0188,normal operation,0,0
6.4,25.018,0.0433,normal operation,0,0
9.8,24.91,0.0077,normal operation,0,0
0.0,25.011,0.044,normal operation,0,0
18.9,24.617,0.0384,normal operation,0,0
2.7,25.088,0.0525,normal operation,0,0
3.6,25.056,0.0459,normal operation,0,0
9.9,24.692,0.0407,normal operation,0,0
21.7,24.822,0.0561,normal operation,0,0
0.0,24.734,0.0375,normal operation,0,0
7.2,25.073,0.0272,normal operation,0,0
3.7,25.025,0.0648,normal operation,0,0
0.3,24.965,0.0505,normal operation,0,0
0.0,24.861,0.0327,normal operation,0,0
0.0,24.76,0.0504,normal operation,0,0
0.0,24.72,0.0194,normal operation,0,0
0.0,25.134,0.0451,normal operation,0,0
0.0,24.695,0.0314,normal operation,0,0
10.2,25.132,0.0513,normal operation,0,0
0.0,25.07,0.0332,normal operation,0,0
7.8,24.914,0.0496,normal operation,0,0
0.3,24.991,0.0172,normal operation,0,0
5.5,24.8,0.0399,normal operation,0,0
11.0,24.973,0.047,normal operation,0,0
1.9,25.052,0.0233,normal operation,0,0
25.5,24.946,0.0325,normal operation,0,0
0.0,24.965,0.0262,normal operation,0,0
7.0,24.967,0.0274,normal operation,0,0
0.0,24.837,0.0557,normal operation,0,0
4.0,24.752,0.0241,normal operation,0,0
0.0,25.1,0.0125,normal operation,0,0
0.0,24.756,0.0385,normal operation,0,0
9.6,25.168,0.0271,normal operation,0,0
6.6,24.967,0.0342,normal operation,0,0
9.9,24.758,0.0617,normal operation,0,0
0.0,24.935,0.0501,normal operation,0,0
16.5,24.785,0.0345,normal operation,0,0
4.0,24.929,0.0538,normal operation,0,0
0.0,24.774,0.053,normal operation,0,0
0.0,24.846,0.0394,normal operation,0,0
0.6,24.856,0.0552,normal operation,0,0
0.0,25.017,0.0427,normal operation,0,0
4.4,24.868,0.0248,normal operation,0,0
8.8,24.735,0.0377,normal operation,0,0
4.7,24.984,0.0708,normal operation,0,0
0.0,24.746,0.0183,normal operation,0,0
14.2,24.997,0.0318,normal operation,0,0
0.0,24.926,0.005,normal operation,0,0
0.0,24.842,0.0216,normal operation,0,0
0.0,24.646,0.0115,normal operation,0,0
8.5,24.909,0.0375,normal operation,0,0
8.3,24.799,0.0464,normal operation,0,0
0.0,24.923,0.0518,normal operation,0,0
0.0,24.665,0.0189,normal operation,0,0
14.9,25.017,0.0217,normal operation,0,0
8.9,24.713,0.0244,normal operation,0,0
12.0,24.902,0.0436,normal operation,0,0
0.0,24.878,0.0495,normal operation,0,0
5.8,24.966,0.0409,normal operation,0,0
7.6,24.667,0.0455,normal operation,0,0
8.2,24.691,0.035,normal operation,0,0
0.0,24.868,0.0275,normal operation,0,0
4.7,24.786,0.0464,normal operation,0,0
0.0,24.795,0.0089,normal operation,0,0
4.5,25.243,0.0374,normal operation,0,0
3.7,24.719,0.0625,normal operation,0,0
0.0,24.872,0.0286,normal operation,0,0
0.0,24.886,0.0248,normal operation,0,0
0.0,24.549,0.0417,normal operation,0,0
0.0,24.918,0.034,normal operation,0,0
24.7,24.912,0.0371,normal operation,0,0
0.0,24.82,0.0307,normal operation,0,0
0.0,24.985,0.0661,normal operation,0,0
6.6,24.844,0.0396,normal operation,0,0
0.0,24.823,0.0518,normal operation,0,0
5.2,24.722,0.0264,normal operation,0,0
6.1,24.866,0.069,normal operation,0,0
11.2,25.117,0.052,normal operation,0,0
12.6,24.788,0.0473,normal operation,0,0
0.0,24.809,0.0097,normal operation,0,0
7.1,25.064,0.0294,normal operation,0,0
1.6,24.847,0.0295,normal operation,0,0
8.1,24.935,0.0299,normal operation,0,0
12.1,25.004,0.0263,normal operation,0,0
0.0,24.845,0.0186,normal operation,0,0
16.4,24.965,0.0445,normal operation,0,0
0.0,25.04,0.0365,normal operation,0,0
10.4,24.78,0.0552,normal operation,0,0
17.3,24.818,0.0132,normal operation,0,0
5.1,24.932,0.0443,normal operation,0,0
9.4,24.895,0.0478,normal operation,0,0
3.1,24.67,0.0349,normal operation,0,0
0.0,24.673,0.0266,normal operation,0,0
21.6,25.1,0.0386,normal operation,0,0
21.8,24.808,0.0449,normal operation,0,0
10.7,24.888,0.0282,normal operation,0,0
